,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,Player,Pos,STL,TOV,TRB,Tm,Unnamed: 0,Yr,eFG%,Seasons
944,1703.0,5.278999999999999,4072.0,28.0,1.3719999999999999,123.0,2057.0,338.0,123.0,738.0,1731.0,5.156000000000001,4195.0,920.0,9.286000000000001,1215.0,583.0,0.0,11156.0,284.0,1189.0,4410.0,Eddie Jordan,N/A,1015.0,1172.0,1022.0,N/A,2319.0,25753.0,5.21,7
945,7807.0,7.291,14975.0,23.0,1.599,134.0,2863.0,392.0,230.0,3356.0,7830.0,7.249000000000001,15109.0,3972.0,10.063999999999998,5444.0,874.0,547.0,29417.0,1704.0,2885.0,19655.0,Bernard King*,N/A,866.0,2791.0,5060.0,N/A,2724.0,27790.0,7.263999999999999,14
946,1602.0,2.083,3085.0,0.0,0.0,2.0,335.0,95.0,185.0,888.0,1602.0,2.082,3087.0,436.0,2.841,589.0,283.0,0.0,7331.0,556.0,896.0,3640.0,Toby Knight,N/A,242.0,444.0,1444.0,N/A,773.0,7919.0,2.082,4
947,173.0,1.127,404.0,0.0,0.0,1.0,305.0,69.0,3.0,114.0,173.0,1.116,405.0,105.0,2.472,126.0,135.0,0.0,1527.0,27.0,180.0,451.0,John Kuester,N/A,83.0,122.0,141.0,N/A,581.0,5937.0,1.116,3
948,870.0,2.316,1880.0,0.0,0.0,2.0,456.0,149.0,131.0,1089.0,870.0,2.313,1882.0,636.0,3.684,994.0,312.0,28.0,6194.0,504.0,860.0,2376.0,Tom LaGarde,N/A,94.0,534.0,1593.0,N/A,1180.0,11885.0,2.313,6
949,1273.0,4.246,2608.0,0.0,0.0,3.0,282.0,223.0,92.0,2027.0,1273.0,4.242999999999999,2611.0,536.0,4.712999999999999,1027.0,514.0,5.0,8816.0,1267.0,832.0,3082.0,Mark Landsberger,N/A,157.0,573.0,3294.0,N/A,1813.0,17827.0,4.242999999999999,7
950,10.0,0.32299999999999995,31.0,0.0,0.0,0.0,3.0,23.0,1.0,4.0,10.0,0.32299999999999995,31.0,4.0,1.0,4.0,10.0,0.0,57.0,6.0,10.0,24.0,Rich Laurel,N/A,3.0,4.0,10.0,N/A,210.0,1978.0,0.32299999999999995,1
951,123.0,0.426,289.0,0.0,0.0,0.0,90.0,23.0,19.0,59.0,123.0,0.426,289.0,23.0,0.6970000000000001,33.0,60.0,0.0,851.0,16.0,111.0,269.0,Ricky Marsh,N/A,29.0,50.0,75.0,N/A,221.0,1978.0,0.426,1
952,3685.0,6.995,6750.0,1.0,0.16699999999999998,20.0,2059.0,359.0,447.0,3413.0,3686.0,6.971,6770.0,3901.0,10.154,4983.0,916.0,568.0,25737.0,2283.0,2451.0,11274.0,Cedric Maxwell,N/A,710.0,1977.0,5696.0,N/A,2820.0,25787.0,6.972,11
953,5.0,0.294,17.0,0.0,0.0,0.0,7.0,23.0,2.0,11.0,5.0,0.294,17.0,6.0,0.6,10.0,20.0,0.0,110.0,10.0,16.0,16.0,Larry Moffett,N/A,2.0,8.0,21.0,N/A,242.0,1978.0,0.294,1
954,36.0,0.798,88.0,0.0,0.0,0.0,21.0,45.0,10.0,42.0,36.0,0.798,88.0,26.0,1.034,45.0,32.0,0.0,242.0,27.0,40.0,98.0,Glenn Mosley,N/A,8.0,25.0,69.0,N/A,476.0,3957.0,0.798,2
955,5119.0,4.835,10465.0,100.0,1.7369999999999999,340.0,6386.0,267.0,71.0,1518.0,5219.0,4.778,10805.0,1527.0,7.6850000000000005,1978.0,768.0,416.0,27250.0,473.0,1983.0,12065.0,Norm Nixon,N/A,1187.0,2368.0,1991.0,N/A,2532.0,19827.0,4.831,10
956,9.0,0.429,21.0,0.0,0.0,0.0,5.0,24.0,0.0,5.0,9.0,0.429,21.0,3.0,0.5,6.0,8.0,0.0,63.0,5.0,9.0,21.0,Eddie Owens,N/A,1.0,3.0,10.0,N/A,260.0,1978.0,0.429,1
957,2024.0,5.878000000000002,4151.0,13.0,1.5759999999999998,63.0,907.0,327.0,828.0,2741.0,2037.0,5.795000000000001,4214.0,976.0,9.371,1252.0,776.0,123.0,16367.0,1091.0,2066.0,5063.0,Ben Poquette,N/A,393.0,707.0,3832.0,N/A,3186.0,23799.0,5.811000000000001,10
958,4505.0,6.498000000000001,9767.0,113.0,2.5869999999999997,386.0,2590.0,440.0,419.0,3118.0,4618.0,6.418,10153.0,1513.0,9.820999999999998,2078.0,991.0,312.0,26311.0,1201.0,3046.0,10862.0,Robert Reid,N/A,1011.0,1364.0,4319.0,N/A,4400.0,29780.0,6.516,13
959,679.0,1.979,1649.0,0.0,0.0,1.0,265.0,122.0,13.0,504.0,679.0,1.9769999999999999,1650.0,300.0,3.44,429.0,213.0,0.0,3867.0,333.0,501.0,1658.0,Anthony Roberts,N/A,89.0,256.0,837.0,N/A,1374.0,9902.0,1.9769999999999999,5
960,183.0,0.8160000000000001,421.0,0.0,0.0,0.0,107.0,45.0,5.0,59.0,183.0,0.8160000000000001,421.0,43.0,1.365,62.0,75.0,0.0,1003.0,21.0,143.0,409.0,Tony Robertson,N/A,82.0,96.0,80.0,N/A,546.0,3957.0,0.8160000000000001,2
961,2592.0,9.032000000000002,4956.0,0.0,0.0,7.0,660.0,549.0,2542.0,4602.0,2592.0,9.005,4963.0,1065.0,12.685,1522.0,1156.0,463.0,24028.0,2148.0,3377.0,6249.0,Tree Rollins,N/A,512.0,1057.0,6750.0,N/A,5674.0,35757.0,9.005,18
962,1167.0,3.8070000000000004,2416.0,4.0,1.2,20.0,847.0,204.0,371.0,1331.0,1171.0,3.7910000000000004,2436.0,742.0,5.908,1012.0,627.0,70.0,10853.0,661.0,1034.0,3088.0,Alvin Scott,N/A,404.0,617.0,1992.0,N/A,2366.0,15852.0,3.801,8
963,191.0,1.879,414.0,0.0,0.0,0.0,81.0,95.0,5.0,108.0,191.0,1.879,414.0,77.0,2.4139999999999997,124.0,148.0,0.0,1256.0,117.0,124.0,459.0,Steve Sheppard,N/A,30.0,96.0,225.0,N/A,1157.0,7915.0,1.879,2
964,6193.0,6.545999999999999,13174.0,203.0,1.631,618.0,3488.0,399.0,1048.0,8274.0,6396.0,6.460000000000001,13792.0,4292.0,11.885,5053.0,1107.0,739.0,36943.0,2542.0,3879.0,17287.0,Jack Sikma*,N/A,1162.0,2586.0,10816.0,N/A,4447.0,27783.0,6.586,14
965,10.0,0.385,26.0,0.0,0.0,0.0,20.0,22.0,0.0,8.0,10.0,0.385,26.0,10.0,0.667,15.0,12.0,0.0,95.0,5.0,16.0,30.0,Scott Sims,N/A,3.0,19.0,13.0,N/A,318.0,1978.0,0.385,1
966,524.0,4.377,1181.0,18.0,0.8160000000000001,70.0,501.0,278.0,25.0,282.0,542.0,4.162999999999999,1251.0,380.0,9.898000000000001,434.0,306.0,1.0,3995.0,91.0,500.0,1482.0,Robert Smith,N/A,150.0,253.0,373.0,N/A,3510.0,21794.0,4.203,7
967,57.0,0.354,161.0,0.0,0.0,0.0,54.0,21.0,5.0,31.0,57.0,0.354,161.0,64.0,0.667,96.0,40.0,0.0,384.0,21.0,39.0,178.0,Phil Walker,N/A,14.0,62.0,52.0,N/A,346.0,1978.0,0.354,1
968,418.0,1.9000000000000001,846.0,0.0,0.0,0.0,67.0,89.0,141.0,418.0,418.0,1.9000000000000001,846.0,124.0,2.2350000000000003,210.0,138.0,0.0,2261.0,188.0,336.0,960.0,Wilson Washington,N/A,67.0,224.0,606.0,N/A,1409.0,7913.0,1.9000000000000001,2
969,3982.0,5.604,8697.0,97.0,2.627,403.0,3966.0,368.0,212.0,1607.0,4079.0,5.4689999999999985,9100.0,2258.0,10.623000000000001,2799.0,702.0,261.0,19289.0,849.0,2289.0,10513.0,Ray Williams,N/A,1259.0,2200.0,2456.0,N/A,4815.0,25783.0,5.5649999999999995,10
970,24.0,0.312,77.0,0.0,0.0,0.0,15.0,23.0,5.0,28.0,24.0,0.312,77.0,15.0,0.536,28.0,21.0,0.0,224.0,17.0,42.0,63.0,Kim Anderson,N/A,4.0,22.0,45.0,N/A,4.0,1979.0,0.312,1
971,78.0,0.348,224.0,10.0,0.385,26.0,139.0,45.0,5.0,47.0,88.0,0.35200000000000004,250.0,58.0,0.667,87.0,69.0,0.0,870.0,16.0,105.0,244.0,Del Beshore,N/A,58.0,104.0,63.0,N/A,45.0,3959.0,0.37200000000000005,2
972,3.0,0.25,12.0,0.0,0.0,0.0,7.0,24.0,0.0,2.0,3.0,0.25,12.0,0.0,0.0,0.0,5.0,0.0,40.0,0.0,5.0,6.0,Dennis Boyd,N/A,0.0,6.0,2.0,N/A,33.0,1979.0,0.25,1
973,598.0,1.294,1371.0,0.0,0.0,4.0,207.0,66.0,42.0,228.0,598.0,1.29,1375.0,282.0,2.37,360.0,177.0,0.0,3035.0,135.0,328.0,1478.0,Winford Boynes,N/A,125.0,284.0,363.0,N/A,84.0,5940.0,1.29,3
974,3958.0,9.001000000000001,8604.0,54.0,3.3489999999999998,210.0,1459.0,542.0,371.0,971.0,4012.0,8.902,8814.0,1500.0,16.863,1823.0,839.0,216.0,20515.0,528.0,1335.0,9578.0,Ron Brewer,N/A,760.0,1092.0,1499.0,N/A,565.0,39662.0,8.959000000000001,8
975,9.0,0.34600000000000003,26.0,0.0,0.0,0.0,4.0,22.0,3.0,8.0,9.0,0.34600000000000003,26.0,10.0,0.833,12.0,12.0,0.0,97.0,9.0,10.0,28.0,Greg Bunch,N/A,3.0,5.0,17.0,N/A,47.0,1979.0,0.34600000000000003,1
976,757.0,2.854,1607.0,15.0,0.681,46.0,513.0,139.0,44.0,439.0,772.0,2.839,1653.0,416.0,4.407,575.0,342.0,12.0,5518.0,338.0,529.0,1975.0,Marty Byrnes,N/A,129.0,394.0,777.0,N/A,282.0,11881.0,2.8569999999999998,4
977,69.0,0.8400000000000001,161.0,0.0,0.0,0.0,34.0,45.0,10.0,38.0,69.0,0.8400000000000001,161.0,38.0,0.9530000000000001,61.0,59.0,0.0,449.0,26.0,73.0,176.0,Ron Carter,N/A,19.0,50.0,64.0,N/A,116.0,3959.0,0.8400000000000001,2
978,5157.0,8.979000000000001,9763.0,56.0,4.113,220.0,7845.0,501.0,304.0,2565.0,5213.0,8.879,9983.0,2502.0,13.512,3140.0,1182.0,798.0,37364.0,763.0,2336.0,12984.0,Maurice Cheeks*,N/A,2434.0,2389.0,3328.0,N/A,1028.0,33770.0,8.928999999999998,15
979,2586.0,5.928000000000001,5169.0,428.0,3.2069999999999994,1260.0,3666.0,330.0,523.0,2028.0,3014.0,5.629,6429.0,1273.0,9.190000000000001,1529.0,873.0,94.0,23635.0,741.0,2329.0,7729.0,Michael Cooper,N/A,1033.0,1429.0,2769.0,N/A,764.0,23814.0,6.011,12
980,3235.0,6.322000000000001,7052.0,7.0,1.387,48.0,852.0,399.0,1535.0,3946.0,3242.0,6.292,7100.0,1286.0,10.104,1747.0,984.0,461.0,20274.0,2149.0,3144.0,7777.0,Wayne Cooper,N/A,295.0,1181.0,6095.0,N/A,953.0,27797.0,6.298,14
981,3087.0,6.169999999999999,6348.0,10.0,1.194,53.0,1477.0,364.0,848.0,3515.0,3097.0,6.144000000000001,6401.0,1411.0,8.767,1889.0,891.0,309.0,20772.0,1747.0,1935.0,7615.0,Dave Corzine,N/A,369.0,1340.0,5262.0,N/A,884.0,25805.0,6.153,13
982,40.0,1.766,108.0,0.0,0.0,0.0,28.0,129.0,23.0,92.0,40.0,1.766,108.0,19.0,2.2,43.0,82.0,1.0,495.0,47.0,91.0,99.0,Geoff Crompton,N/A,10.0,43.0,139.0,N/A,334.0,9909.0,1.766,5
983,72.0,0.931,165.0,0.0,0.0,0.0,16.0,47.0,8.0,43.0,72.0,0.931,165.0,31.0,1.198,45.0,44.0,0.0,424.0,29.0,74.0,175.0,Harry Davis,N/A,14.0,26.0,72.0,N/A,170.0,3959.0,0.931,2
984,354.0,1.5190000000000001,714.0,2.0,0.75,6.0,204.0,72.0,34.0,315.0,356.0,1.516,720.0,266.0,2.0149999999999997,410.0,141.0,0.0,2324.0,187.0,306.0,980.0,Bob Elliott,N/A,69.0,233.0,502.0,N/A,291.0,5940.0,1.5190000000000001,3
985,10.0,0.435,23.0,0.0,0.0,0.0,2.0,22.0,0.0,5.0,10.0,0.435,23.0,6.0,0.75,8.0,13.0,0.0,72.0,0.0,7.0,26.0,Ray Epps,N/A,1.0,2.0,5.0,N/A,100.0,1979.0,0.435,1
986,2315.0,4.262,4877.0,26.0,1.068,128.0,3373.0,227.0,32.0,778.0,2341.0,4.165,5005.0,1410.0,7.293,1725.0,559.0,247.0,15113.0,179.0,1459.0,6118.0,Phil Ford,N/A,641.0,1460.0,957.0,N/A,959.0,17840.0,4.183,7
987,416.0,0.8009999999999999,1035.0,0.0,0.0,2.0,142.0,45.0,36.0,244.0,416.0,0.8,1037.0,208.0,1.5839999999999999,263.0,156.0,0.0,2601.0,212.0,253.0,1040.0,Jack Givens,N/A,123.0,134.0,456.0,N/A,249.0,3959.0,0.8,2
988,92.0,0.38799999999999996,237.0,0.0,0.0,0.0,140.0,22.0,6.0,48.0,92.0,0.38799999999999996,237.0,48.0,0.762,63.0,59.0,0.0,809.0,20.0,111.0,232.0,Tommie Green,N/A,61.0,89.0,68.0,N/A,128.0,1979.0,0.38799999999999996,1
989,29.0,0.509,57.0,0.0,0.0,0.0,14.0,24.0,1.0,37.0,29.0,0.509,57.0,18.0,0.581,31.0,15.0,0.0,205.0,22.0,28.0,76.0,Lars Hansen,N/A,1.0,9.0,59.0,N/A,133.0,1979.0,0.509,1
990,610.0,1.921,1266.0,1.0,0.5,3.0,315.0,94.0,235.0,875.0,611.0,1.92,1269.0,187.0,2.7039999999999997,267.0,249.0,17.0,5379.0,437.0,590.0,1410.0,James Hardy,N/A,178.0,299.0,1312.0,N/A,531.0,7922.0,1.9209999999999998,4
991,483.0,1.119,1096.0,2.0,0.182,12.0,174.0,71.0,30.0,130.0,485.0,1.113,1108.0,247.0,2.652,288.0,124.0,0.0,2620.0,112.0,190.0,1219.0,Keith Herron,N/A,105.0,170.0,242.0,N/A,423.0,5942.0,1.1139999999999999,3
992,530.0,1.3639999999999999,1166.0,8.0,0.308,55.0,944.0,77.0,23.0,326.0,538.0,1.328,1221.0,386.0,2.3970000000000002,480.0,216.0,49.0,4435.0,65.0,682.0,1470.0,Kenny Higgs,N/A,239.0,369.0,391.0,N/A,428.0,5942.0,1.336,3
993,30.0,0.4,75.0,0.0,0.0,0.0,6.0,23.0,1.0,24.0,30.0,0.4,75.0,9.0,0.75,12.0,25.0,0.0,154.0,21.0,28.0,69.0,Essie Hollis,N/A,11.0,14.0,45.0,N/A,152.0,1979.0,0.4,1
994,48.0,1.306,112.0,0.0,0.0,0.0,10.0,66.0,4.0,46.0,48.0,1.306,112.0,22.0,0.956,46.0,28.0,0.0,226.0,36.0,48.0,118.0,Otis Howard,N/A,4.0,14.0,82.0,N/A,462.0,5937.0,1.306,1
995,1998.0,5.909999999999999,4029.0,0.0,0.0,6.0,883.0,317.0,809.0,2566.0,1998.0,5.898,4035.0,815.0,7.4959999999999996,1314.0,844.0,109.0,15224.0,1466.0,1887.0,4811.0,Clemon Johnson,N/A,416.0,891.0,4032.0,N/A,1883.0,23801.0,5.898,10
996,573.0,2.344,1175.0,23.0,1.0779999999999998,73.0,282.0,120.0,26.0,264.0,596.0,2.259,1248.0,267.0,3.9610000000000003,329.0,272.0,0.0,3421.0,163.0,431.0,1482.0,Jeff Judkins,N/A,147.0,214.0,427.0,N/A,920.0,9905.0,2.318,5
997,483.0,2.3310000000000004,1005.0,0.0,0.0,3.0,343.0,125.0,62.0,579.0,483.0,2.3219999999999996,1008.0,291.0,3.863,395.0,328.0,4.0,4184.0,337.0,585.0,1257.0,Joel Kramer,N/A,140.0,264.0,916.0,N/A,980.0,9905.0,2.3219999999999996,5
998,592.0,2.112,1316.0,0.0,0.0,0.0,614.0,135.0,2.0,194.0,592.0,2.112,1316.0,362.0,3.8899999999999997,476.0,192.0,0.0,3668.0,80.0,296.0,1546.0,Butch Lee,N/A,174.0,328.0,274.0,N/A,1212.0,11877.0,2.112,2
999,5146.0,7.326999999999999,10954.0,109.0,3.9619999999999997,334.0,1818.0,468.0,183.0,1553.0,5255.0,7.255,11288.0,1884.0,13.937999999999999,2180.0,961.0,433.0,23599.0,1016.0,1952.0,12503.0,John Long,N/A,941.0,1612.0,2569.0,N/A,3572.0,31780.0,7.393000000000001,14
1000,1876.0,4.425999999999999,3739.0,5.0,0.867,60.0,2021.0,233.0,51.0,691.0,1881.0,4.38,3799.0,874.0,7.691,1056.0,560.0,65.0,11355.0,170.0,1091.0,4641.0,Billy McKinney,N/A,452.0,795.0,861.0,N/A,2094.0,17837.0,4.386,7
1001,7105.0,5.9239999999999995,14294.0,19.0,1.84,95.0,1092.0,327.0,443.0,3053.0,7124.0,5.901,14389.0,2475.0,9.257,3196.0,843.0,526.0,27600.0,1783.0,2289.0,16742.0,Mike Mitchell,N/A,590.0,1453.0,4836.0,N/A,2849.0,23799.0,5.909,10
1002,13.0,0.325,42.0,0.0,0.0,0.0,3.0,47.0,0.0,17.0,13.0,0.325,42.0,18.0,0.7829999999999999,23.0,35.0,0.0,204.0,3.0,34.0,44.0,John Olive,N/A,4.0,15.0,20.0,N/A,503.0,3959.0,0.325,2
1003,1777.0,5.125,3728.0,33.0,4.019,132.0,713.0,297.0,55.0,642.0,1810.0,5.2250000000000005,3860.0,823.0,10.4,984.0,517.0,22.0,8585.0,410.0,1017.0,4476.0,Roger Phegley,N/A,242.0,613.0,1052.0,N/A,3171.0,23781.0,5.428,6
1004,159.0,1.944,331.0,47.0,1.042,132.0,251.0,117.0,8.0,83.0,206.0,1.86,463.0,61.0,3.376,76.0,138.0,0.0,1531.0,52.0,113.0,520.0,Stan Pietkiewicz,N/A,56.0,96.0,135.0,N/A,1354.0,9902.0,2.026,3
1005,83.0,0.474,175.0,0.0,0.0,0.0,57.0,22.0,1.0,43.0,83.0,0.474,175.0,36.0,0.8,45.0,52.0,0.0,649.0,25.0,61.0,202.0,Wayne Radford,N/A,30.0,45.0,68.0,N/A,251.0,1979.0,0.474,1
1006,385.0,1.393,903.0,0.0,0.0,9.0,135.0,93.0,41.0,138.0,385.0,1.364,912.0,86.0,1.946,134.0,130.0,0.0,1816.0,132.0,219.0,856.0,Marlon Redmond,N/A,60.0,133.0,270.0,N/A,1043.0,7917.0,1.364,2
1007,3633.0,4.651000000000001,7679.0,132.0,1.7850000000000001,615.0,4331.0,266.0,230.0,2257.0,3765.0,4.468,8294.0,1397.0,6.774000000000001,2033.0,620.0,327.0,20665.0,1094.0,2099.0,9059.0,Micheal Ray Richardson,N/A,1645.0,2098.0,3351.0,N/A,2796.0,19826.0,4.537999999999999,8
1008,1819.0,4.613,3658.0,1.0,1.0,8.0,743.0,258.0,105.0,1821.0,1820.0,4.604,3666.0,900.0,6.587999999999999,1341.0,572.0,46.0,10587.0,993.0,1445.0,4541.0,Rick Robey,N/A,268.0,935.0,2814.0,N/A,2753.0,19818.0,4.606,8
1009,31.0,1.3589999999999998,66.0,0.0,0.0,1.0,13.0,73.0,4.0,12.0,31.0,1.325,67.0,21.0,2.351,30.0,22.0,0.0,185.0,15.0,18.0,83.0,Jackie Robinson,N/A,8.0,14.0,27.0,N/A,850.0,5941.0,1.325,3
1010,59.0,0.444,133.0,0.0,0.0,0.0,35.0,23.0,8.0,98.0,59.0,0.444,133.0,66.0,0.71,93.0,58.0,0.0,723.0,69.0,95.0,184.0,John Rudd,N/A,17.0,59.0,167.0,N/A,273.0,1979.0,0.444,1
1011,244.0,1.7249999999999999,569.0,0.0,0.0,0.0,121.0,90.0,13.0,165.0,244.0,1.7249999999999999,569.0,128.0,3.298,158.0,115.0,0.0,1144.0,76.0,158.0,616.0,Frankie Sanders,N/A,58.0,131.0,241.0,N/A,1136.0,7918.0,1.7249999999999999,2
1012,5809.0,5.7540000000000004,12064.0,125.0,2.6140000000000003,443.0,2123.0,318.0,178.0,2201.0,5934.0,5.675,12507.0,2614.0,9.821000000000002,3174.0,842.0,347.0,24549.0,1424.0,2479.0,14607.0,Purvis Short,N/A,878.0,1720.0,3625.0,N/A,3736.0,23814.0,5.7269999999999985,12
1013,108.0,0.86,242.0,8.0,0.22899999999999998,35.0,58.0,49.0,14.0,41.0,116.0,0.8260000000000001,277.0,75.0,1.655,87.0,46.0,0.0,621.0,22.0,66.0,315.0,Sam Smith,N/A,33.0,41.0,63.0,N/A,620.0,3959.0,0.843,2
1014,7074.0,7.159,14611.0,245.0,3.157,987.0,6805.0,403.0,248.0,2246.0,7319.0,6.932000000000001,15598.0,4877.0,12.250999999999998,5925.0,1087.0,778.0,36101.0,1232.0,3179.0,19760.0,Reggie Theus,N/A,1256.0,3649.0,3478.0,N/A,4988.0,29773.0,7.0440000000000005,13
1015,5548.0,6.975999999999999,11089.0,2.0,1.5,14.0,2256.0,429.0,1144.0,4996.0,5550.0,6.966000000000001,11103.0,2646.0,9.392000000000001,4004.0,1017.0,461.0,29654.0,2367.0,2894.0,13748.0,Mychal Thompson,N/A,746.0,2238.0,7363.0,N/A,4794.0,27799.0,6.968,12
1016,303.0,1.143,716.0,6.0,0.376,35.0,217.0,73.0,10.0,111.0,309.0,1.113,751.0,121.0,1.999,172.0,154.0,0.0,2025.0,46.0,201.0,745.0,Raymond Townsend,N/A,90.0,122.0,157.0,N/A,990.0,5941.0,1.143,3
1017,3821.0,5.343000000000001,7833.0,10.0,1.291,82.0,1039.0,297.0,1342.0,3066.0,3831.0,5.298000000000001,7915.0,1196.0,7.798,1702.0,871.0,255.0,21740.0,1609.0,1937.0,8868.0,Terry Tyler,N/A,801.0,1140.0,4675.0,N/A,3792.0,21824.0,5.306,11
1018,130.0,1.1019999999999999,369.0,0.0,0.0,0.0,143.0,97.0,4.0,106.0,130.0,1.1019999999999999,369.0,99.0,2.392,141.0,154.0,0.0,1219.0,50.0,153.0,359.0,Andre Wakefield,N/A,39.0,154.0,156.0,N/A,1317.0,7917.0,1.1019999999999999,2
1019,2023.0,8.440999999999999,4115.0,0.0,0.0,3.0,443.0,479.0,230.0,2479.0,2023.0,8.434000000000001,4118.0,872.0,9.829,1256.0,834.0,204.0,13691.0,1304.0,2167.0,4918.0,Jerome Whitehead,N/A,302.0,812.0,3783.0,N/A,6671.0,35705.0,8.434000000000001,11
1020,2080.0,3.536,4343.0,155.0,2.276,478.0,602.0,199.0,18.0,293.0,2235.0,3.4450000000000003,4821.0,833.0,6.401,1007.0,383.0,23.0,7603.0,279.0,636.0,5458.0,Freeman Williams,N/A,276.0,675.0,572.0,N/A,2936.0,15855.0,3.604,6
1021,83.0,0.554,211.0,0.0,0.0,0.0,83.0,45.0,9.0,57.0,83.0,0.554,211.0,28.0,1.2120000000000002,50.0,66.0,0.0,648.0,22.0,69.0,194.0,Rick Wilson,N/A,34.0,49.0,79.0,N/A,721.0,3959.0,0.554,2
1022,2690.0,6.291000000000001,5493.0,1.0,0.5,14.0,620.0,332.0,664.0,2545.0,2691.0,6.275,5507.0,1518.0,9.063000000000002,2190.0,747.0,144.0,14858.0,1308.0,2519.0,6901.0,James Bailey,N/A,390.0,1392.0,3853.0,N/A,126.0,25786.0,6.276000000000001,9
1023,910.0,2.404,1906.0,38.0,1.7730000000000001,124.0,366.0,150.0,19.0,173.0,948.0,2.368,2030.0,386.0,3.859,493.0,206.0,6.0,3632.0,159.0,284.0,2320.0,Billy Ray Bates,N/A,165.0,286.0,332.0,N/A,91.0,11892.0,2.426,4
1024,7942.0,6.544999999999999,15607.0,649.0,4.213,1727.0,5695.0,377.0,755.0,7217.0,8591.0,6.385,17334.0,3960.0,11.588000000000001,4471.0,897.0,870.0,34443.0,1757.0,2279.0,21791.0,Larry Bird*,N/A,1556.0,2816.0,8974.0,N/A,304.0,25818.0,6.623,13
1025,24.0,0.462,52.0,0.0,0.0,0.0,2.0,23.0,2.0,20.0,24.0,0.462,52.0,8.0,0.615,13.0,13.0,0.0,125.0,19.0,25.0,56.0,Lawrence Boston,N/A,4.0,8.0,39.0,N/A,27.0,1980.0,0.462,1
1026,1240.0,4.481,2698.0,138.0,2.785,447.0,1298.0,299.0,225.0,883.0,1378.0,4.25,3145.0,660.0,7.115,900.0,665.0,77.0,11629.0,342.0,1392.0,3554.0,Dudley Bradley,N/A,1054.0,770.0,1225.0,N/A,317.0,21837.0,4.509,9
1027,4656.0,7.529,8866.0,0.0,0.0,2.0,1390.0,445.0,668.0,4294.0,4656.0,7.529,8868.0,3401.0,11.006999999999998,4412.0,963.0,676.0,27491.0,1812.0,2833.0,12713.0,Bill Cartwright,N/A,460.0,1892.0,6106.0,N/A,869.0,29815.0,7.529,15
1028,1401.0,6.383,2984.0,1.0,0.5,23.0,892.0,379.0,280.0,1938.0,1402.0,6.337,3007.0,716.0,10.389999999999999,996.0,701.0,97.0,12691.0,1131.0,1756.0,3521.0,Jeff Cook,N/A,388.0,736.0,3069.0,N/A,815.0,27777.0,6.338,8
1029,198.0,0.9180000000000001,404.0,0.0,0.0,2.0,89.0,50.0,27.0,88.0,198.0,0.916,406.0,68.0,1.5659999999999998,92.0,93.0,0.0,1260.0,73.0,173.0,464.0,Hollis Copeland,N/A,65.0,88.0,161.0,N/A,139.0,3962.0,0.916,2
1030,27.0,0.375,72.0,2.0,0.222,9.0,12.0,28.0,1.0,17.0,29.0,0.358,81.0,8.0,0.5710000000000001,14.0,24.0,0.0,160.0,2.0,24.0,68.0,John Coughran,N/A,7.0,13.0,19.0,N/A,76.0,1980.0,0.37,1
1031,2.0,0.5,4.0,0.0,0.0,0.0,7.0,23.0,0.0,1.0,2.0,0.5,4.0,2.0,1.0,2.0,4.0,0.0,28.0,0.0,4.0,6.0,Terry Crosby,N/A,0.0,5.0,1.0,N/A,80.0,1980.0,0.5,1
1032,2734.0,6.106,5490.0,0.0,0.0,16.0,807.0,342.0,171.0,2659.0,2734.0,6.089,5506.0,1061.0,8.648,1440.0,683.0,300.0,14516.0,1166.0,2037.0,6529.0,Pat Cummings,N/A,360.0,1152.0,3825.0,N/A,853.0,23826.0,6.089,12
1033,140.0,0.475,295.0,1.0,0.2,5.0,77.0,22.0,9.0,83.0,141.0,0.47,300.0,33.0,0.688,48.0,57.0,0.0,776.0,42.0,112.0,316.0,Paul Dawkins,N/A,33.0,76.0,125.0,N/A,91.0,1980.0,0.47200000000000003,1
1034,1.0,0.1,10.0,1.0,1.0,1.0,6.0,22.0,0.0,4.0,2.0,0.182,11.0,5.0,0.7140000000000001,7.0,7.0,0.0,48.0,2.0,3.0,10.0,Greg Deane,N/A,0.0,3.0,6.0,N/A,92.0,1980.0,0.22699999999999998,1
1035,397.0,1.42,862.0,0.0,0.0,3.0,106.0,69.0,49.0,467.0,397.0,1.41,865.0,182.0,1.5899999999999999,314.0,206.0,0.0,3192.0,338.0,524.0,976.0,Larry Demic,N/A,72.0,252.0,805.0,N/A,254.0,5943.0,1.41,3
1036,502.0,2.697,1076.0,31.0,1.7160000000000002,86.0,206.0,146.0,21.0,135.0,533.0,2.7030000000000003,1162.0,111.0,3.367,160.0,193.0,0.0,2428.0,69.0,170.0,1208.0,Terry Duerod,N/A,80.0,160.0,204.0,N/A,541.0,11888.0,2.7800000000000002,4
1037,56.0,0.45899999999999996,122.0,7.0,0.389,18.0,37.0,24.0,1.0,49.0,63.0,0.45,140.0,24.0,0.5710000000000001,42.0,36.0,0.0,381.0,26.0,64.0,157.0,Earl Evans,N/A,14.0,36.0,75.0,N/A,109.0,1980.0,0.475,1
